fen,static_cp,search_cp,bestmove,class,pieces,gap_sigmoid,gap_cp,clamped
rn1qr1k1/pb3pbp/1p4p1/1P1p1n2/3P4/2N3P1/P3NPBP/R1BQK2R w KQ - 1 10,-7.0,23.0,e1g1,quiet,28,0.043124,30.0,0
r1Bq1k1r/1pp1p3/3p1n1p/p2Pb1pP/6P1/2N5/PPP5/R1BQK2R b KQ - 0 10,90.0,83.0,e5g3,quiet,26,0.009474,7.0,0
8/5k2/5p2/6pp/p1R5/2B5/6KP/2r5 w - - 5 41,57.0,-82.0,g2h3,quiet,10,0.197166,139.0,0
r4rk1/p2b3p/1pnPqp2/4pnp1/3pP3/B2Q4/P3BPPP/1R3RK1 w - - 0 15,-270.0,-53.0,e4f5,capture,26,0.249839,217.0,0
1rbqk3/ppn1ppb1/5n2/3p3r/3P2p1/PPN5/1BP1NPBP/R2QK2R w K - 0 10,-37.0,-39.0,b2c1,quiet,28,0.002844,2.0,0
4b2k/4qpp1/4p2p/1pNpP3/3P4/5R1P/3Q1PPK/r7 b - - 23 37,-101.0,-2.0,e7g5,quiet,19,0.138512,99.0,0
8/pppk1K2/3p1Q2/2nP1R2/2P5/B3q2P/P7/8 w - - 15 36,505.0,1039.0,a3c5,capture,15,0.049288,534.0,0
8/3k4/4p2P/1K1p4/3P1P2/8/8/8 b - - 0 58,-350.0,-1037.0,e6e5,quiet,7,0.115113,687.0,0
2k5/1p4n1/8/P1p1P3/1n6/1P1P1r2/1KP1N3/7R w - - 2 37,204.0,131.0,h1h8,quiet,14,0.083854,73.0,0
R7/7r/7P/4p3/6p1/3K2P1/p7/2k5 b - - 13 59,273.0,273.0,c1b2,quiet,9,0.000000,0.0,0
r1k2bnr/1pp2Npp/8/1P3b2/P2n4/1P6/3PBPPP/2qQ1RK1 w - - 0 12,-246.0,-365.0,f7h8,capture,24,0.086286,119.0,0
8/2r2p2/4pk2/2r5/8/P7/4RP2/K2R4 b - - 0 38,135.0,121.0,c5a5,quiet,10,0.017641,14.0,0
r1bq1rk1/pppnbppp/2n5/4p3/2NpPP2/PP1P2PP/2P1N3/R1BQKB1R b KQ - 0 9,170.0,165.0,e5f4,capture,32,0.005752,5.0,0
r2qk2r/1b2bp1p/p4n2/1p1pNPp1/2BP4/4P2Q/2PBN2P/R3K2R b kq - 0 18,-87.0,120.0,d5c4,capture,26,0.288790,207.0,0
8/2k5/6b1/6P1/P2p4/8/2BK4/8 b - - 3 48,-20.0,-268.0,g6e8,quiet,7,0.295111,248.0,0
r3k2r/2pqbp2/2N1pn1p/p7/Pp1P4/6P1/1PP2P1P/R1BQR1K1 w kq - 1 16,161.0,194.0,c6e7,capture,25,0.036962,33.0,0
8/5pk1/6p1/R6p/7P/6P1/3r1pK1/8 b - - 17 51,372.0,314.0,d2b2,quiet,10,0.035800,58.0,0
3r2k1/6p1/p1p1p2r/1pbn1q2/3P1P2/8/PP1B1RQP/4R2K w - - 0 24,-350.0,-75.0,d4c5,capture,21,0.276050,275.0,0
4k3/8/2p1p3/2P1P3/8/8/3K2p1/r2B2B1 w - - 6 51,-93.0,-95.0,d2e2,quiet,10,0.002677,2.0,0
1rbqk1nr/pp3pbp/2np4/1NpNp3/3P4/2P1PQP1/PP4BP/R1B1K2R w KQk - 4 10,67.0,162.0,d4c5,capture,30,0.122349,95.0,0
4k3/8/8/4PP2/4r2B/7K/8/8 b - - 0 45,-55.0,19.0,e4e5,capture,6,0.105813,74.0,0
3r4/5k1p/p4pp1/3P4/P3RP2/7P/5KP1/8 w - - 5 34,83.0,205.0,e4d4,quiet,13,0.147736,122.0,0
r1b2rk1/1pq1bppp/2n4n/1B1Q4/p6P/2P1N3/PP3PP1/R1B1K1NR w KQ - 1 10,149.0,95.0,g1f3,quiet,27,0.068775,54.0,0
r5r1/p1q1nk1p/1p2bp1P/2pp2pN/Pb3P2/2NQP3/1PP3P1/2KR1B1R b - - 2 17,-130.0,-122.0,g8g6,quiet,28,0.010122,8.0,0
8/1k6/8/3R4/PK1B2p1/8/2q5/8 w - - 0 51,-151.0,-123.0,d5b5,quiet,7,0.034616,28.0,0
1r2k2r/R1p1bppp/3p1q2/3b4/1nP1P3/4Q1P1/1P3P1P/2BK1B1R w k - 0 17,-63.0,30.0,c4d5,capture,24,0.132750,93.0,0
8/pp1r1k2/5p2/7p/7n/P3r1N1/1P6/R4R1K w - - 0 23,-242.0,-273.0,g3h5,capture,14,0.026918,31.0,0
2b5/8/2k2p1R/5r1p/p3KP2/B5P1/8/8 b - - 0 41,16.0,87.0,c8d7,quiet,11,0.099641,71.0,0
2r1k2r/p2pbppp/np2p3/2qnP3/3NNP1P/6P1/PPP3K1/R1BQ1R2 b k - 2 10,107.0,-36.0,c5c4,quiet,28,0.200918,143.0,0
1r3rk1/2q3b1/R1n1b2p/2p1pp1N/Q1p1p1pP/2B1P3/1P2B1P1/3R2K1 b - - 5 22,273.0,38.0,f8d8,quiet,25,0.273530,235.0,0
r3k2r/1b3pp1/1Np1p1q1/pPPpPn2/8/b3BBPp/4QP1P/1R3RK1 b kq - 1 16,227.0,155.0,a8b8,quiet,27,0.077609,72.0,0
r3kr2/1p2q3/4bpP1/p2pp2Q/P2B4/2P2R2/2P3PP/4R2K b - - 0 29,-280.0,-227.0,f8g8,quiet,21,0.046699,53.0,0
r2q1rk1/p3ppbp/1p4pn/8/1B1pb3/1P2PN1P/P1PP1PP1/1R1QKB1R b K - 0 9,114.0,59.0,h6f5,quiet,29,0.074314,55.0,0
rnb1k2r/1pq3pp/2P2n2/p7/P2Pp3/1Pb1P3/3B2PP/R2QKBNR w kq - 0 10,6.0,20.0,d2c3,capture,27,0.020117,14.0,0
2r3k1/2r2pp1/3q1n1p/pP1p1Q2/PbnP4/2N3PP/5KB1/B1RR4 b - - 0 30,260.0,241.0,d6e6,quiet,24,0.016917,19.0,0
r2qk2r/pp3p2/2pbpnp1/3p1n2/P2P1P2/1PP1P3/R2NQ2P/1KB2BR1 w q - 1 18,8.0,0.0,d2f3,quiet,28,0.011511,8.0,0
1B6/5kp1/pp2b2p/8/1P5P/P4r2/1K2R3/8 b - - 0 34,230.0,254.0,f3b3,quiet,13,0.022016,24.0,0
2rr2k1/1b3pp1/p2p4/R1n1p2p/2Np4/QP1P2P1/2P1P2P/5K2 w - - 0 25,50.0,8.0,c4d6,capture,22,0.059952,42.0,0
r2q1k2/3p2bp/p5pn/8/R1Pp4/1P1N4/4BPPP/4K2R w - - 1 19,-231.0,-317.0,e1f1,quiet,20,0.070343,86.0,0
8/7k/1BP5/8/8/2P2R2/5K2/3r1N1r w - - 1 44,481.0,502.0,f1e3,quiet,9,0.006368,21.0,0
r7/3k4/pp4p1/2p2p2/4p1n1/PPN1P1P1/1BPP4/2K4R b - - 1 23,-242.0,-293.0,d7e6,quiet,19,0.042701,51.0,0
r2q3k/1p5p/p1p5/2PbRp2/3P1Q1p/8/2r2RP1/6K1 b - - 2 27,494.0,489.0,c2f2,capture,18,0.001515,5.0,0
rn2kr2/pp2p2b/2p2p1B/3q3P/2NP2pP/4p3/PPP2P2/R2QKBR1 b Qq - 1 11,-37.0,-217.0,e3f2,capture,27,0.224106,180.0,0
r2k3r/1np1bqpb/1p1p4/pP1P1P1p/2P1N1PP/P1BBP3/2Q5/2KR3R b - - 0 23,-204.0,-270.0,h5g4,capture,28,0.061601,66.0,0
r6r/p1pnk1p1/5p1p/4p3/P3N1P1/2P1B3/2K2P2/3R3R b - - 3 19,-235.0,-270.0,a7a6,quiet,19,0.030944,35.0,0
4r1k1/p2b2p1/7q/p1p2p1P/2Np2P1/P2P4/1PP2Q2/5K1R b - - 2 24,221.0,559.0,h6c1,quiet,20,0.180386,338.0,0
5rk1/1bq1b1pp/1p2p3/rB1p4/p3pPN1/P1P3P1/1P2Q2P/1K1R3R b - - 15 22,223.0,192.0,c7d8,quiet,25,0.031837,31.0,0
rnb1kb2/pp3p2/1q1pp3/2p3p1/2PP4/2N3P1/PP2PP2/R2QK1NB w Qq - 1 9,122.0,1.0,d4c5,capture,26,0.167256,121.0,0
5k2/p7/4b3/2R3p1/P1N5/1P6/1KP3r1/8 w - - 1 33,203.0,133.0,c4e3,quiet,11,0.080315,70.0,0
r4rk1/pp2q1pp/2bB1nn1/8/4P3/P1Q2P2/1P5P/2KR1BNR b - - 2 15,-17.0,-214.0,e7e6,quiet,23,0.249703,197.0,0
r3kb2/pppb1p2/2n1p2p/1BP4p/Q4N2/8/PP3qPP/2KR3R b q - 3 10,128.0,101.0,f2c5,capture,24,0.034912,27.0,0
8/5B2/R7/6P1/2p5/pr6/1k3P2/6K1 b - - 0 44,-116.0,-121.0,b3b4,quiet,9,0.006419,5.0,0
r1bqk3/ppp3bQ/2n5/4p1p1/3P4/2N1PP2/PP4P1/R1B1K1N1 b Qq - 0 12,-132.0,-153.0,e8f8,quiet,23,0.025653,21.0,0
8/5k2/1pq1pp2/5n2/P7/6pP/4Q1P1/4R2K w - - 38 65,-13.0,-4.0,e2h5,quiet,13,0.012944,9.0,0
1k6/6pr/ppn5/6Bp/2Nb4/PP6/6PP/3R3K b - - 7 29,105.0,-15.0,h5h4,quiet,16,0.168242,120.0,0
r3k2r/p1pp1pp1/1b3q1n/4n3/3NP1p1/P1P5/1P2NP1P/R1BQ1K1R w kq - 1 10,-70.0,-97.0,a3a4,quiet,26,0.036680,27.0,0
r3kb1r/ppp1n1pp/1n2bp2/1P2p3/P3N1P1/2P2N2/5P1P/R1BK1BR1 b kq - 0 9,72.0,105.0,a8d8,quiet,27,0.044511,33.0,0
r2r2k1/pp2q1p1/3bn3/4pP1p/2B2PnP/2N3P1/PP1R4/R1BQK3 b Q - 0 14,35.0,-159.0,e5f4,capture,25,0.264278,194.0,0
8/3k4/p3p1p1/1p3nP1/n1pPR3/P1P5/1P3P2/2B2K2 w - - 0 31,350.0,283.0,e4e5,quiet,17,0.046295,67.0,0
1k2r3/1pr2q1p/p2Qp2R/3p4/3P4/P1P4P/1P4P1/6K1 w - - 3 35,-302.0,-329.0,h3h4,quiet,18,0.018707,27.0,0
Bn1r2k1/5p2/1p5p/2b5/2N5/4P2P/P1P2KP1/R6R b - - 0 19,-469.0,-487.0,b6b5,quiet,17,0.005845,18.0,0
1k1b3r/4r3/R4p2/1p2p2p/3p2pP/1P4P1/PB3PB1/5K2 w - - 1 33,-78.0,-84.0,b2a3,quiet,19,0.008182,6.0,0
4k2r/q2n1pp1/3bp3/8/3P3p/2NNKP2/1P4PP/3Q3R b - - 0 18,-16.0,-44.0,e6e5,quiet,19,0.039975,28.0,0
2r3rk/3b3p/R4n1p/2p2p2/2nP4/2N3P1/P1P2PB1/4R1K1 b - - 0 22,279.0,169.0,c5d4,capture,20,0.107177,110.0,0
2r3k1/4Q1p1/2p4p/8/p1p5/P2q4/1P5P/K3R3 b - - 1 36,212.0,135.0,c8b8,quiet,14,0.087069,77.0,0
rn1qr1k1/1ppb1p1p/3p2pb/p4p2/2PP1N2/1PNBn3/P5PP/R1BQ1RK1 w - - 0 9,-185.0,-88.0,c1e3,capture,30,0.119633,97.0,0
r2q1rbk/pp2n1pp/2nb1p2/3P4/3P4/1NN2B2/PB4PP/R2Q1RK1 b - - 0 15,183.0,12.0,c6b4,quiet,26,0.224171,171.0,0
4R3/1R4pk/3b4/3p4/3P3P/7r/8/6K1 w - - 0 32,121.0,197.0,e8d8,quiet,10,0.089162,76.0,0
r3k3/3n1pr1/pp2p3/3p3p/1R2PP1q/N2B1Qn1/P2P2P1/4R1K1 b q - 0 14,203.0,190.0,d7c5,quiet,23,0.013802,13.0,0
8/8/8/7K/p6P/1k6/1P6/8 b - - 0 40,29.0,314.0,b3b2,capture,5,0.317425,285.0,0
8/3k3p/5R2/8/8/8/3K1N1r/8 b - - 10 60,-156.0,-165.0,d7e7,quiet,6,0.010538,9.0,0
8/B2R4/5pp1/p1p5/P1n1kPP1/2r5/4KP2/8 w - - 2 34,-21.0,8.0,a7c5,capture,14,0.041696,29.0,0
r2q1rk1/pppnppbp/6p1/6B1/1n2PN2/7P/1P1N1QP1/3R1RK1 w - - 1 15,-301.0,-164.0,d2f3,quiet,25,0.129838,137.0,0
1r6/R7/4b3/2p1kp2/2P1P3/1P1R1PPp/7P/6K1 w - - 0 35,557.0,650.0,e4f5,capture,15,0.015763,93.0,0
r3kb1r/1ppbqppp/2n5/p2p4/P2PnPPP/4R3/1PP1B3/1NBQK1NR w Kkq - 1 9,-73.0,-45.0,e2f3,quiet,30,0.039136,28.0,0
2krr3/pppnpp1p/1b2b1p1/8/P3P3/1P2NP2/1BP1BKPP/1R1R4 w - - 5 15,-73.0,-30.0,b2d4,quiet,26,0.060470,43.0,0
2r5/3p1k2/p2Qpn2/5p2/2P5/2N3rq/PP2B1b1/3RK1R1 w - - 0 28,129.0,-53.0,d1d2,quiet,19,0.253248,182.0,0
5r2/6pk/p6p/7q/8/Pp6/1P6/K3R3 b - - 3 37,1066.0,1380.0,h5g4,quiet,11,0.001803,314.0,0
2r3k1/7p/1P5b/p3p3/3p3P/3PnPPR/1R2KNr1/1N6 b - - 0 29,170.0,231.0,g2f2,capture,19,0.063968,61.0,0
r7/1p1rb2p/4k1p1/1pP5/1P2p1KP/pR2B1P1/P4P2/2R5 b - - 1 32,257.0,101.0,a8a4,quiet,20,0.173093,156.0,0
rn3rk1/2p1bpp1/p3b3/1p5n/1P2P2p/P1NB1N1P/2P3P1/1RBKR3 w - - 0 12,-128.0,-60.0,c3d5,quiet,26,0.090803,68.0,0
r5k1/2pb1ppp/3b2r1/P7/3B4/P3PP2/3P1KPP/R6R w - - 1 22,65.0,-19.0,a1b1,quiet,20,0.119782,84.0,0
r3r1k1/5ppp/P3qn2/R1p5/3P4/1PP2NbP/1K4P1/1N1Q1R2 w - - 0 24,153.0,134.0,d1d3,quiet,22,0.023159,19.0,0
1k1r2r1/pbppbpp1/1p2p3/3Pq3/2P1P3/P1NQ4/1PK1B1P1/R6R w - - 4 14,-73.0,-28.0,a1f1,quiet,25,0.063328,45.0,0
6r1/2R3pk/P3b2p/2p1N3/7P/6R1/r7/5K2 b - - 3 38,174.0,174.0,a2a6,capture,13,0.000000,0.0,0
3r2k1/8/7P/8/pR6/Pb2B3/1K6/8 w - - 23 61,223.0,190.0,b4g4,quiet,9,0.033994,33.0,0
r1bqk2r/pp3pp1/1p2p3/3pP2p/1P1Pn3/2PQ3N/1B3PPP/RN3RK1 w - - 0 13,216.0,264.0,f2f3,quiet,28,0.044341,48.0,0
r6r/pp2k2q/2npPb1p/2pQ4/2P2B2/6RB/PP5P/5RK1 b - - 6 22,-320.0,-330.0,h8d8,quiet,22,0.006657,10.0,0
3r1rk1/2p4p/p4q2/1pQbnp2/5P2/5N1P/P3R1P1/4R1K1 w - - 0 29,-71.0,-47.0,e2e5,capture,20,0.033549,24.0,0
r2q1b1r/1p2kB1p/pp1p4/4p1N1/5nQ1/2P5/P5PP/R3K1R1 w Q - 6 18,53.0,-77.0,g2g3,quiet,22,0.184720,130.0,0
8/7p/8/8/1N1Pk3/7P/6b1/3K4 w - - 1 44,67.0,-56.0,d4d5,quiet,7,0.175143,123.0,0
6k1/6p1/1p5p/p2pNQ1P/P2P4/1P3PP1/6K1/2q1b3 w - - 10 43,388.0,288.0,f5f7,quiet,17,0.063268,100.0,0
8/8/8/4Bp2/8/5kP1/1r6/7K b - - 15 80,339.0,339.0,b2b5,quiet,6,0.000000,0.0,0
2R5/3p2pk/p3p3/1r2Np2/n4P1P/3Pn2P/P5BK/8 w - - 0 28,8.0,-75.0,g2h1,quiet,18,0.117799,83.0,0
7k/2R5/3NB3/5p2/K1pb4/PP2n3/7r/8 b - - 1 38,-152.0,-52.0,c4b3,capture,12,0.131501,100.0,0
r3k1r1/pRp2p1p/4p1q1/8/3P3P/P1P2Qn1/P5PR/4K1N1 b q - 0 16,-8.0,-44.0,e8d7,quiet,21,0.051474,36.0,0
r1b2rk1/ppb1n1pp/3P4/2p5/4q3/2P1N1PP/PP2Q3/R1B1KBR1 b Q - 0 14,-15.0,44.0,c7d6,capture,25,0.084558,59.0,0
2kr4/Q7/8/1pKn1p1p/3B3P/2n2q2/P4P2/R2R4 b - - 2 29,-82.0,3.0,c3d1,capture,16,0.120181,85.0,0
1k1r3r/1p1qn1b1/p1npb3/2p1p3/2P3p1/PPNPP1N1/1BQ1B2P/1K3R1R b - - 1 22,-250.0,19.0,b8a7,quiet,28,0.335634,269.0,0
r2q1r2/p3ppk1/p5p1/2p3Q1/3P4/1P6/P1N4P/1K1n3R w - - 0 20,-297.0,-206.0,h1d1,capture,19,0.080799,91.0,0
6k1/pb3p2/1p3b1R/2p2P2/P4P2/2PrB1K1/1P6/R7 b - - 0 28,-149.0,161.0,d3e3,capture,17,0.418606,310.0,0
3r2k1/p4qp1/2Q2n1p/2P2p1P/5n2/P4N2/5PP1/R3R1K1 w - - 1 28,307.0,311.0,c6a4,quiet,19,0.002846,4.0,0
7R/Nn2pk2/p4p2/2r2b2/8/2N5/PPP5/2K5 b - - 3 30,292.0,145.0,c5e5,quiet,14,0.145677,147.0,0
1rb1k1r1/p3q3/2p2n2/p3p2p/2P1P3/1nN1QN1P/1P2B1P1/3RKR2 w - - 4 17,47.0,48.0,f3g5,quiet,24,0.001413,1.0,0
r2q2k1/3pbp2/2p2pp1/3n3p/1p1P3P/1Q3NP1/P2B1P2/R3R1K1 w - - 2 18,330.0,256.0,e1c1,quiet,23,0.056238,74.0,0
r2q1rk1/ppp3np/4b1p1/4p3/P1Pn2Pb/1P3N1N/1B2BP2/R2QK2R w KQ - 2 13,-55.0,1.0,f3d4,capture,27,0.079936,56.0,0
5r2/7R/3Q2p1/3B1k1p/3qr2P/6P1/5P2/6K1 b - - 3 35,28.0,-133.0,e4e8,quiet,13,0.222779,161.0,0
4n3/8/1p2k3/pP1p1p2/3PpPp1/N3P1P1/8/K7 w - - 19 67,-166.0,-301.0,a3b1,quiet,15,0.127522,135.0,0
1r1q1rk1/1b1n1pp1/p6p/1pp1P3/3p1PB1/P2P4/2QN2PP/R4RK1 b - - 2 14,75.0,164.0,b7d5,quiet,25,0.113631,89.0,0
rnbqr1k1/5pp1/1p3n1p/p2p4/Pb1P3P/2NQ1P2/1PP1N1P1/R1B1KB1R w Q - 0 10,-116.0,-32.0,c1d2,quiet,29,0.115077,84.0,0
2kr1b2/pppb3q/3npn2/3p1p1P/3P4/BPN1PQ2/P1P2P2/R2K3R b - - 0 15,114.0,120.0,f6e4,quiet,26,0.007725,6.0,0
r5kr/pp2p1b1/5nBp/3p2p1/3P4/P1N1Pb1q/1PQB1P2/2R1K1R1 b - - 1 20,123.0,108.0,h3h2,quiet,25,0.019364,15.0,0
5rk1/2pq2b1/1p1p1p2/1p3NBp/r1bPP3/1n3N1P/1Q3RP1/3RK3 w - - 0 21,-85.0,-208.0,g5e3,quiet,24,0.148111,123.0,0
r1bq2k1/5pp1/8/p2pr2p/P1p2PPb/2P1P3/2B1N3/RN3K1R w - - 0 18,-643.0,-356.0,f4e5,capture,23,0.090029,287.0,0
1k6/3r4/1p2B3/4n3/3Q1N2/P1K1P3/P6q/8 w - - 9 29,207.0,539.0,e6d7,capture,12,0.189980,332.0,0
8/5kp1/8/R7/1r6/5P1P/6P1/6K1 b - - 0 38,-192.0,-221.0,f7g8,quiet,8,0.029875,29.0,0
6r1/2Nnk1b1/2p1pp1p/4P2P/q2P3Q/1pp4B/P4P2/R3K3 w Q - 0 23,-2.0,-204.0,c7e6,capture,21,0.261046,202.0,0
r2q3r/p3k1pp/2Qbp3/8/1P1PP1n1/P4N2/6PP/R1B1K2R b KQ - 0 16,-177.0,-220.0,a8c8,quiet,22,0.045373,43.0,0
7r/1N3p2/p3k2p/2Pp4/3Pn3/1P2K1P1/n6P/5R2 w - - 0 29,-136.0,-184.0,f1a1,quiet,16,0.056235,48.0,0
7r/6N1/p4k2/3p1p2/2nPP3/6Rp/4K2N/8 b - - 2 33,205.0,266.0,f5e4,capture,13,0.057223,61.0,0
1r1qk2r/p1p1bp1p/8/3p1bp1/4N3/2PB4/P1Q2PPP/R1B2RK1 b k - 0 13,-92.0,-51.0,d5e4,capture,24,0.056516,41.0,0
5rk1/2q4p/2pbbp2/8/3Pp3/4N1P1/4P1BP/3Q1RK1 w - - 0 22,165.0,64.0,g2e4,capture,18,0.130003,101.0,0
R1Q2b2/2p2rk1/2n3pp/2p5/5qP1/R6P/8/3K4 b - - 1 35,498.0,1953.0,f4f1,quiet,15,0.053810,1455.0,0
5Q2/p6k/8/2P2p2/8/P2q4/1K4p1/8 w - - 0 43,-262.0,-495.0,f8f7,quiet,9,0.126497,233.0,0
4k2r/1R1n4/2p1bP2/5np1/8/2q2NP1/5rBP/2BQ2K1 w k - 0 20,-179.0,51.0,g1f2,capture,18,0.309867,230.0,0
2r1kbr1/p1pnnp2/2b1p3/4B1pp/2BP2N1/P1N2P2/1P4PP/2KRR3 w - - 0 16,100.0,69.0,g4f6,quiet,26,0.042051,31.0,0
r3k2r/pbpp1p2/5np1/1P5p/1P1PP3/2N2Pq1/3KP3/R1BQ1B2 b kq - 0 12,194.0,122.0,h5h4,quiet,24,0.084691,72.0,0
1k6/1bp5/p2pRn2/1p6/7r/P5N1/1PP2P2/2K2B2 b - - 3 22,68.0,74.0,h4f4,quiet,16,0.008284,6.0,0
5rk1/5pp1/7p/qrp5/1nQp1b1P/1P3RP1/1B1P1N2/2K1R3 b - - 1 21,354.0,268.0,b4a2,quiet,21,0.060846,86.0,0
1k2rbr1/1bp1Bp2/ppq4p/5Q2/3P4/P1P2N2/1P1N1PPP/R3K2R w KQ - 3 14,262.0,138.0,e1g1,quiet,25,0.130020,124.0,0
3r3k/6p1/7p/5R2/5P1P/3p1BP1/7K/4r3 b - - 0 47,236.0,380.0,d3d2,quiet,12,0.103597,144.0,0
2rqk2r/pb1n1pp1/4pn2/1Bb4p/8/PP2P2N/1B1R1PPP/1N1QK1R1 b - - 2 10,0.0,-64.0,f6d5,quiet,27,0.091076,64.0,0
8/R7/3n3p/1p6/p3k3/4P3/4K2P/8 w - - 6 49,-17.0,38.0,a7e7,quiet,9,0.078915,55.0,0
r4rk1/pp2b1pp/2ppbn2/4p3/2P1n3/N3BNPP/PP3PB1/R3R1K1 b - - 2 12,223.0,163.0,h7h6,quiet,27,0.064321,60.0,0
8/5p2/k3r3/p5p1/R1P3P1/5KP1/8/8 w - - 9 50,-68.0,-131.0,a4a2,quiet,10,0.083442,63.0,0
r1bq1rk1/pp2nppp/2nb3P/PB1p4/1P1Pp3/2P5/5PP1/RNBQK1NR b KQ - 0 9,142.0,109.0,c8d7,quiet,30,0.041776,33.0,0
2bk4/4n3/pp1N4/2p5/5nB1/2P5/PP2R3/2K5 w - - 3 42,468.0,322.0,e2e4,quiet,14,0.072126,146.0,0
r1b1k2r/pp2n1p1/1q3p2/2bBp2P/2P5/P4N1P/1P2QP2/R1B1K2R w KQkq - 3 12,84.0,46.0,h5h6,quiet,25,0.052769,38.0,0
8/8/2R3P1/1k1B4/p3P3/4K3/7r/6r1 w - - 1 47,0.0,-98.0,c6e6,quiet,9,0.137408,98.0,0
2k5/7p/1p1n4/p2p4/P1rP2P1/2p2PKP/P7/2RR4 b - - 2 28,-177.0,-153.0,c8b8,quiet,17,0.027782,24.0,0
2kr4/1p1qn3/3b1R2/1P2n1p1/3pQ2r/3P4/P1NBN1K1/R7 w - - 0 22,160.0,-343.0,e2f4,quiet,20,0.593343,503.0,0
r3kb1r/8/p2qpp1p/3p4/7P/PP2Q3/3N2P1/R4RK1 w kq - 0 16,30.0,77.0,f1f6,capture,19,0.065966,47.0,0
6r1/8/3R4/kp3P2/4PK1n/P6P/5R2/6r1 b - - 10 53,10.0,-93.0,g8g3,quiet,12,0.145117,103.0,0
r4rk1/pp4pp/3b4/4np2/1P1p4/3P3P/N1P2PP1/R1B1RK2 w - - 0 17,-211.0,-101.0,c1f4,quiet,22,0.129724,110.0,0
r2kbb1r/1pp1n1p1/p6p/4n3/PPBP1p2/NQP5/5PPP/q1B2RK1 w - - 0 16,-148.0,-9.0,d4e5,capture,27,0.188028,139.0,0
r2k3r/1ppnn3/p2b1p1p/4p2q/4P2P/P1BP1N1B/1PK2Q2/R5R1 w - - 0 21,11.0,27.0,h3d7,capture,25,0.022953,16.0,0
2kr4/pp2n3/2nq4/3bpp2/3p3Q/P2P3P/1PP1NN2/1K4R1 b - - 2 23,358.0,450.0,c8c7,quiet,21,0.043206,92.0,0
R7/2r3kp/2P3p1/P3p3/8/r6P/2R4K/8 b - - 0 48,-51.0,-66.0,e5e4,quiet,12,0.020983,15.0,0
5r2/1bp2rkp/p1n3p1/1pP1p3/4B2P/2P1RP2/P2N1K2/4R3 b - - 3 23,65.0,105.0,f8d8,quiet,21,0.054203,40.0,0
2R5/6b1/2p5/1k6/4NP2/p4K2/r7/8 w - - 7 45,-240.0,-244.0,e4d6,quiet,9,0.003669,4.0,0
2r1kbn1/pp3p2/1q2p1p1/n2pP3/2rP4/P1N1BBPb/1P1QNP1P/3RR1K1 b - - 6 15,-83.0,-80.0,e8d7,quiet,29,0.004088,3.0,0
1kb5/4r3/1ppp1np1/p3p1N1/P1P1Pn2/2NP4/1PK2P2/3B3R w - - 0 33,63.0,33.0,c2d2,quiet,22,0.042335,30.0,0
1k1r4/1pp2pp1/2n5/2q5/2Pp4/1R1P1B2/1K3P2/4Q3 w - - 9 34,-334.0,-215.0,b3b5,quiet,16,0.097282,119.0,0
8/1k1r4/8/p2q4/Pp1P4/1P2p3/2P1Q3/1KR5 b - - 1 48,105.0,4.0,d5d4,capture,13,0.140913,101.0,0
3r2k1/r5p1/p2p2B1/1p4PR/2b1N3/P3nN2/1PP3P1/2KR1n2 w - - 2 22,350.0,301.0,d1d6,capture,21,0.032581,49.0,0
1rb2b1r/p2kpn1p/1p3p2/3N2pP/P2P4/q2B4/2PQNPP1/1R2K2R b K - 1 16,-103.0,-176.0,f7d6,quiet,26,0.089600,73.0,0
4r3/1k4pp/1pR5/p7/7P/Pr1N2B1/8/R4K2 w - - 1 27,259.0,336.0,c6c7,quiet,14,0.057494,77.0,0
r2r2k1/2pn4/p3bppB/np2p3/4PPP1/2P4N/P1K5/R4B1R b - - 0 17,146.0,162.0,e6g4,capture,23,0.019033,16.0,0
4r1k1/pp4p1/2n3B1/7r/4p3/1P6/PBP5/3RK3 w - - 0 24,-223.0,121.0,g6h5,capture,15,0.450496,344.0,0
r3k2r/p1pnpb1p/1q3np1/1B3p2/QN6/2P1P3/P4PPP/R1B1K2R b KQkq - 6 11,13.0,-40.0,c7c5,quiet,26,0.076011,53.0,0
8/1k1r4/2p5/2R5/1P3K2/2P5/8/8 w - - 35 55,140.0,139.0,c5c4,quiet,7,0.001230,1.0,0
r4bn1/pp1k2p1/8/np3bNr/2PPPB1P/P7/8/R3KB1R w KQ - 0 19,2.0,39.0,e4f5,capture,22,0.053013,37.0,0
1n3k1r/rp4p1/1Np1b2p/p2p4/P2Pp3/P1N1P3/2P3PP/4KBR1 w - - 0 14,20.0,-94.0,e1d2,quiet,24,0.160821,114.0,0
r2kq1nr/pppb4/2n1p2p/3pb3/P2P1B2/2P3P1/1P5P/RN1QKB1R w - - 0 13,-52.0,2.0,f4e5,capture,27,0.077158,54.0,0
4kb2/3b3p/2p1p3/p2p4/r4P2/B5P1/K1P1Q3/3R4 w - - 0 27,328.0,439.0,d1d3,quiet,16,0.057478,111.0,0
8/8/k7/2P5/1P5p/3p1Kp1/8/4B3 b - - 7 81,-161.0,-190.0,a6b5,quiet,8,0.032659,29.0,0
1r3b1k/2r2pp1/4p2p/2p1P2P/q2pQ3/3RP1PK/5P2/2BR4 b - - 0 36,150.0,124.0,a4c2,quiet,21,0.032144,26.0,0
